444
916
697
455
679
704
749
775
557
735
1005
669
501
731
683
2159
745
742
1123
1694
1175
1438
1395
895
703
985
1679
1474
1245
1683
2847
985
1825
1215
2147
1541
1759
1631
1575
6123
2613
1762
8391
2441
1895
5567
1919
7144
7029
8541
7157
10476
8675
3313
4075
7770
10007
10066
10225
7297
15752
14678
7675
12649
16082
17309
19135
9173
9995
10615
15751
13135
12581
13966
15568
12793
15347
11680
13179
11894
11676
13914
13698
13411
11826
21601
23046
15192
18532
13960
17056
15108
13453
13693
19599
21003
13600
15221
15231
15695
14370
18563
17799
13466
16127
16796
15197
15403
15557
17225
17544
18143
17638
14860
17033
17023
16296
28248
18767
19793
15412
17792
17157
16763
17604
23025
19552
17565
21697
15936
14826
14002
20679
20197
17434
18275
19518
29388
28342
24909
16445
19127
19465
18857
17425
17867
24577
18688
14355
28332
24555
17523
18634
20258
21893
19576
23764
21349
22721
26651
25417
28531
18542
28282
29616
31395
29784
35191
28212
33414
21931
28289
26414
23854
29442
34872
27339
30643
27003
33901
30039
27696
30770
30373
31659
32322
32103
31363
32170
30446
30924
32812
31450
29819
30692
30906
33239
30140
31839
31108
31373
32607
31339
30939
31364
33521
34290
30322
31364
30805
31305
32692
31335
31785
33252
31312
30512
34194
30958
32427
31655
30435
33884
28852
34684
33725
30774
41413
32041
31971
29989
32537
32401
31579
32817
32531
31065
32216
34227
29715
44691
50816
